cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000225,0,,30,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000575,0,,31,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0008,0.000025,,32,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000275,0.000025,,33,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000675,0.000025,,34,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0008,0.000025,,35,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0003,0,,36,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000725,0,,37,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000575,0,,38,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000525,0,,39,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000825,0,,40,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000375,0.000025,,41,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0005,0,,42,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0011,0,,43,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000375,0,,44,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000725,0,,45,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00075,0,,46,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000525,0,,47,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0006,0.00005,,48,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00045,0.000025,,49,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000375,0,,50,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00135,0.000025,,51,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001175,0,,52,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0004,0,,53,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001025,0,,54,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.000025,,55,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00085,0,,56,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001175,0,,57,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00095,0.000025,,58,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000475,0.000025,,59,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000875,0,,60,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00055,0.000025,,61,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00125,0.000025,,62,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001375,0.000025,,63,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000625,0,,64,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001025,0,,65,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.000025,,66,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000925,0,,67,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000875,0,,68,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001175,0.000025,,69,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0011,0.000025,,70,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.00005,,71,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.00005,,72,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0008,0,,73,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0012,0.00005,,74,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.00005,,75,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001525,0.00005,,76,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0.000025,,77,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.00005,,78,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0007,0.000025,,79,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0,,80,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0,,81,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00205,0.000075,,82,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00175,0.0001,,83,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000775,0,,84,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00165,0.000025,,85,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0018,0.000025,,86,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00155,0.000025,,87,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0019,0,,88,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.000025,,89,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001225,0.000125,,90,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00185,0,,91,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00245,0.000025,,92,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001975,0,,93,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002825,0,,94,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0011,0.00005,,95,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001875,0.000075,,96,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002825,0.000025,,97,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.0001,,98,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0016,0,,99,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00275,0.00005,,100,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001225,0.00005,,101,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002975,0.000025,,102,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00555,0.00005,,103,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.00005,,104,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001375,0,,105,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003575,0.00005,,106,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0027,0.0001,,107,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002175,0.000025,,108,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0034,0.000075,,109,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00265,0.0001,,110,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00185,0.000075,,111,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004675,0.000025,,112,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004725,0.000025,,113,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00175,0.000125,,114,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0033,0.000125,,115,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00635,0.00005,,116,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0032,0.00005,,117,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001775,0.000225,,118,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00465,0.000075,,119,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00185,0.00005,,120,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00135,0.00005,,121,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.01105,0.0001,,122,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0046,0.000025,,123,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.0001,,124,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.018025,0.000125,,125,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.011,0.0001,,126,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000875,0.0002,,127,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0022,0,,128,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0024,0.00005,,129,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000975,0.000425,,130,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00295,0.000175,,131,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00765,0.000125,,132,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001,0.00005,,133,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.00025,,134,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.00015,,135,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0015,0.000175,,136,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00125,0.000125,,137,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004175,0.000375,,138,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001225,0.00015,,139,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001325,0.00005,,140,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.006025,0.0002,,141,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002975,0.000325,,142,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.0001,,143,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002375,0.000125,,144,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.0002,,145,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001125,0.000125,,146,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00345,0.000125,,147,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003825,0.000125,,148,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0014,0.00025,,149,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00325,0.000975,,150,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001625,0.000325,,151,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001275,0.000175,,152,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0018,0.0001,,153,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.000775,,154,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001325,0.00075,,155,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0.000425,,156,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003725,0.000825,,157,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00155,0.0004,,158,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00125,0.00055,,159,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005575,0.000325,,160,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0025,0.0009,,161,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001825,0.000875,,162,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.013575,0.00065,,163,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0071,0.000825,,164,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001475,0.0005,,165,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003325,0.00035,,166,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00255,0.0008,,167,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00105,0.001125,,168,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0046,0.00095,,169,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0095,0.000275,,170,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00215,0.000825,,171,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001175,0.000675,,172,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002575,0.0005,,173,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002875,0.00075,,174,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002175,0.00455,,175,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00495,0.004575,,176,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002525,0.000375,,177,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00245,0.0006,,178,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0125,0.00055,,179,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.006625,0.0014,,180,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004275,0.00195,,181,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003425,0.002125,,182,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002175,0.005,,183,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0.00065,,184,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0095,0.001325,,185,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.013475,0.00045,,186,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00365,0.001325,,187,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0051,0.005325,,188,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0025,0.004,,189,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00325,0.0013,,190,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00315,0.000925,,191,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001975,0.0012,,192,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00195,0.00135,,193,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005075,0.003875,,194,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00425,0.001275,,195,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004525,0.005825,,196,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0057,0.002375,,197,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00355,0.002125,,198,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00305,0.001875,,199,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00485,0.001925,,200,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0114,0.0068,,201,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003275,0.001575,,202,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004625,0.003325,,203,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.01055,0.001175,,204,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.005575,0.0034,,205,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0.0012,,206,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0014,0.00265,,207,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0021,0.000725,,208,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00215,0.001975,,209,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002,0.009125,,210,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00285,0.0018,,211,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00515,0.005275,,212,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003525,0.001275,,213,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0038,0.001325,,214,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00765,0.0015,,215,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00505,0.00575,,216,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001575,0.002925,,217,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00335,0.00285,,218,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.02215,0.002075,,219,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0115,0.001725,,220,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002375,0.00195,,221,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00215,0.002375,,222,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003375,0.0023,,223,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00435,0.0009,,224,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0035,0.0015,,225,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0031,0.006625,,226,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.002375,,227,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001525,0.0047,,228,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003925,0.0016,,229,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.014275,0.0016,,230,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.009025,0.00105,,231,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001625,0.006825,,232,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.001725,,233,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003025,0.004025,,234,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0034,0.00125,,235,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003075,0.003125,,236,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00225,0.00215,,237,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001475,0.004375,,238,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002075,0.001975,,239,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00545,0.001175,,240,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00515,0.00085,,241,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00215,0.004475,,242,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0019,0.003025,,243,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003425,0.0031,,244,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004225,0.00235,,245,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0033,0.0021,,246,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.002925,0.00195,,247,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.004125,0.004525,,248,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003375,0.002125,,249,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003175,0.00095,,250,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.003275,0.000925,,251,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001775,0.0035,,252,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001725,0.003125,,253,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0022,0.003075,,254,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.00275,0.0025,,255,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0031,0.00175,,256,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.001925,0.0015,,257,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.0028,0.005575,,258,2020-08-21 19:26,40000
